DATE_CREATED,SHIFT_NAME,PART_SERIAL_NUMBER,MATERIAL_R3,MACHINE_ID,PRODUCTION_ORDER_ID,SEQUENCE,DESCRIPTION,CODE,MATERIAL_COST
4/5/2026,early,174137501547649,01-741375-01-00,1812,20963611,80,Electrical fault,25,15.919
2/19/2026,late,100814205403442,01-008142-05-10,1807,20963797,30,Final Test Radar NOK,635,20.463
12/4/2025,LATE,174282401477712,01-742824-01-10,1814,20963248,220,AOI NOK,275,15.151
12/25/2025,Night,100792205867651,01-007922-05-10,2512,20963045,250,Barcode/datamatrix code quality NOK,488,20.523
12/15/2025,early,174056704641343,01-740567-04-00,1812,20963887,110,Barcode/datamatrix code quality NOK,488,15.631
12/10/2025,late,100792205263201,01-007922-05-10,2512,20963685,90,MES Error,640,20.477
3/6/2026,late,174282301988283,01-742823-01-00,2010,20963245,40,Machine system error Label Verification,644,15.452
2/12/2026,night,100792205917919,01-007922-05-10,2026,20963685,100,Automatical optical check NOK,275,20.533
2/7/2026,night,174282401605612,01-742824-01-10,1808,20963304,50,Final Test Radar NOK,635,15.235
1/13/2026,late,100814205273797,01-008142-05-10,2512,20963240,220,MES Error,640,20.469
2/27/2026,night,174057004606746,01-740570-04-00,1814,20963100,120,Automatical optical check NOK,275,17.217
3/24/2026,night,174056904129576,01-740569-04-00,2010,20963741,300,Machine system error Label Verification,644,15.624
4/29/2026,early,174137401394335,01-741374-01-20,1812,20963846,40,Final Test Radar NOK,635,15.127
1/31/2026,early,174056904915154,01-740569-04-00,1795,20963674,240,Miscellaneous Defects,129,15.708
11/3/2025,early,174282301460589,01-742823-01-00,1813,20963245,240,Machine system error test chamber,642,15.381
1/26/2026,early,174057004504719,01-740570-04-00,1806,20963100,100,Machine system error Label Verification,644,17.267
12/9/2025,late,174137401681208,01-741374-01-20,1807,20963452,110,Final Test Radar NOK,635,15.059
12/27/2025,night,174056704614858,01-740567-04-00,1808,20963537,120,Final Test Radar NOK,635,15.638
3/5/2026,night,174056704447478,01-740567-04-00,1808,20963119,60,Final Test Radar NOK,635,15.659
12/5/2025,night,174282501767814,01-742825-01-00,1814,20963452,50,Final Test Radar NOK,635,2.566
1/9/2026,late,100792205460262,01-007922-05-10,1795,20963712,240,Final Test Radar NOK,635,20.495
1/9/2026,night,174137401928842,01-741374-01-20,1813,20963452,120,Automatical optical check NOK,275,15.122
11/6/2025,late,100792205229090,01-007922-05-10,2026,20963223,20,MES Error,640,20.527
12/12/2025,late,100792205165711,01-007922-05-10,2512,20963045,110,Final Test Radar NOK,635,20.531
11/20/2025,early,174056804654527,01-740568-04-00,1807,20963964,80,,635,11.617
4/9/2026,early,100814205414662,01-008142-05-10,1795,20963797,190,Final Test Radar NOK,635,20.447
12/13/2025,late,100792205335765,01-007922-05-10,1813,20963045,70,MES Error,640,20.497
12/10/2025,late,174282401736933,01-742824-01-10,1795,20963248,20,Final Test Radar NOK,635,15.165
4/18/2026,night,174282401525362,01-742824-01-10,2512,20963304,80,MES Error,640,15.212
2/5/2026,NIGHT,174056804748789,01-740568-04-00,1813,20963674,60,Automatical optical check NOK,275,11.699
11/12/2025,night,174137401557019,01-741374-01-20,2010,20963452,110,Machine system error Label Verification,644,15.139
1/2/2026,early,174282301306658,01-742823-01-00,1794,20963767,360,Assemble/close housing failure,46,15.39
12/22/2025,night,174282401361993,01-742824-01-10,1808,20963304,100,Final Test Radar NOK,635,15.159
3/4/2026,early,174282501900149,01-742825-01-00,1807,20963066,260,Final Test Radar NOK,635,2.589
4/17/2026,night,174057004632195,01-740570-04-00,1808,20963933,230,Final Test Radar NOK,635,17.218
4/29/2026,late,174056704128535,01-740567-04-00,1812,20963119,190,Final Test Radar NOK,635,15.648
11/28/2025,early ,174282401196216,01-742824-01-10,1806,20963248,300,Machine system error Label Verification,644,15.233
11/20/2025,early,174137401256130,01-741374-01-10,1792,20963623,50,Final Test Radar NOK,635,15.664
4/12/2026,early,174137401885710,01-741374-01-20,1813,20963846,120,Final Test Radar NOK,635,15.062
4/11/2026,early,174137401593152,01-741374-01-10,1792,20963623,260,Automatical optical check NOK,275,15.645
1/15/2026,night,174282301196981,01-742823-01-00,1812,20963767,40,Final Test Radar NOK,635,15.407
11/14/2025,late,174137501358462,01-741375-01-00,2512,20963611,250,MES Error,640,15.892
4/20/2026,early,174056804938139,01-740568-04-00,1814,20963578,120,Automatical optical check NOK,275,11.632
2/2/2026,night,174137501353524,01-741375-01-00,2483,20963047,260,Cleaning process error,618,15.829
4/6/2026,late,174137501276831,01-741375-01-00,1792,20963611,120,Final Test Radar NOK,635,15.899
2/25/2026,night,174282301285107,01-742823-01-00,1814,20963245,250,MES Error,640,15.431
11/11/2025, late,174137501841870,01-741375-01-00,1808,20963611,360,Final Test Radar NOK,635,15.891
2/18/2026,EARLY,174137401279298,01-741374-01-10,2483,20963638,110,Machine Error,599,15.65
4/24/2026,early,100814205927607,01-008142-05-10,1812,20963797,90,MES Error,640,20.477
1/8/2026,early ,174056904448256,01-740569-04-00,1812,20963301,360,Miscellaneous Defects,129,15.657
2/27/2026,early,174282601947073,01-742826-01-10,1813,20963537,360,MES Error,640,1.013
11/27/2025,night,174057004893784,01-740570-04-00,1792,20963578,110,Electrical fault,25,17.28
12/24/2025,early ,174056804538168,01-740568-04-00,1794,20963964,20,Final Test Radar NOK,635,
4/8/2026,night,100814205773918,01-008142-05-10,1792,20963887,360,Final Test Radar NOK,635,20.443
11/19/2025,late,100792205503951,01-007922-05-10,1792,20963712,110,Final Test Radar NOK,635,20.479
4/21/2026,late,174282501721082,01-742825-01-00,1804,20963320,100,Electrical fault,25,2.579
1/11/2026,night,100814205279683,01-008142-05-10,2483,20963797,40,AOI NOK,275,20.519
1/11/2026,early,174282301210347,01-742823-01-00,2010,20963245,110,Final Test Radar NOK,635,15.429
12/16/2025,late,100792205547349,01-007922-05-10,2483,20963685,360,Automatical optical check NOK,275,20.466
2/3/2026,late,100792205396525,01-007922-05-10,2512,20963045,110,MES Error,640,20.441
3/21/2026,late,174282301786913,01-742823-01-00,1806,20963245,60,MES Error,640,15.422
3/15/2026,night,174057004314125,01-740570-04-00,2513,20963114,50,MES Error,640,17.199
2/16/2026,Late,174137401259077,01-741374-01-20,1814,20963245,190,Barcode/datamatrix code quality NOK,488,15.059
12/12/2025,night,100792205886804,01-007922-05-10,1812,20963223,260,MES Error,640,20.502
1/2/2026,night,174056904718069,01-740569-04-00,2513,20963674,230,Final Test Radar NOK,635,15.682
1/1/2026,late,174282301108890,01-742823-01-00,2010,20963767,110,Final Test Radar NOK,635,15.43
3/5/2026,EARLY,174137401138258,01-741374-01-20,1807,20963452,80,Final Test Radar NOK,635,15.12
12/23/2025,late,100792205570860,01-007922-05-10,1794,20963685,250,Process error,596,20.452
11/10/2025, late,174282401954894,01-742824-01-10,1804,20963248,230,Machine system error Label Verification,644,15.156
11/2/2025,early,174137401376049,01-741374-01-10,1804,20963638,260,Machine system error Label Verification,644,15.707
3/25/2026,early,174282501236243,01-742825-01-00,1807,20963320,110,MES Error,640,2.592
11/30/2025,early,174137501422662,01-741375-01-00,1814,20963611,50,AOI NOK,275,15.877
12/24/2025,night ,100792205444802,01-007922-05-10,2483,20963623,100,Final Test Radar NOK,635,20.448
2/18/2026,early,174137401449421,01-741374-01-20,1804,20963846,240,,621,15.065
2/21/2026,late,174137401621084,01-741374-01-20,1792,20963452,300,Miscellaneous Defects,129,15.144
2/12/2026,late,174137501740140,01-741375-01-00,1812,20963301,120,Final Test Radar NOK,635,15.847
2/2/2026,early,174056704885813,01-740567-04-00,1812,20963452,70,Final Test Radar NOK,635,15.677
3/30/2026,night,174056804544827,01-740568-04-00,2512,20963578,190,Final Test Radar NOK,635,11.635
4/20/2026,late,174137401954551,01-741374-01-10,1814,20963638,70,Automatical optical check NOK,275,15.706
12/3/2025,early,174137501489444,01-741375-01-00,1813,20963243,90,Miscellaneous Defects,129,15.848
3/30/2026,early,174057004914044,01-740570-04-00,2010,20963933,70,MES Error,640,17.228
11/6/2025,night,174282401860351,01-742824-01-10,1806,20963050,60,Solder paste inspection NOK,680,15.179
3/23/2026,late,100814205585331,01-008142-05-10,2512,20963240,180,Final Test Radar NOK,635,20.489
12/28/2025,late,100792205813011,01-007922-05-10,2512,20963183,60,Solder paste inspection NOK,680,20.468
3/5/2026,early,174056704650880,01-740567-04-00,2026,20963685,90,Miscellaneous Defects,129,15.638
12/23/2025,night,100792205673344,01-007922-05-10,1804,20963578,50,Final Test Radar NOK,635,20.527
4/9/2026,night,174137401147400,01-741374-01-10,1806,20963623,80,Final Test Radar NOK,635,15.63
2/13/2026,early,174137401343396,01-741374-01-10,1813,20963638,100,Final Test Radar NOK,635,15.653
1/19/2026,early,174056904744324,01-740569-04-00,1814,20963050,70,Miscellaneous Defects,129,15.681
4/13/2026,night,174137401375003,01-741374-01-10,1794,20963638,40,Solder paste inspection NOK,680,15.614
2/2/2026,late,174137401730255,01-741374-01-20,2483,20963452,90,Miscellaneous Defects,129,15.079
3/31/2026,late,100792205348411,01-007922-05-10,1813,20963183,60,Machine system error test chamber,642,20.462
2/14/2026,night,174137401198351,01-741374-01-20,1808,20963848,120,lower limit violation,819,15.112
2/20/2026,early,100792205766441,01-007922-05-10,2513,20963223,60,Miscellaneous Defects,129,20.499
12/2/2025,night,174056704550763,01-740567-04-00,1807,20963887,190,Final Test Radar NOK,635,15.617
1/24/2026,Early,174056804246328,01-740568-04-00,1814,20963364,190,Final Test Radar NOK,635,11.628
4/1/2026,late,174056804963322,01-740568-04-00,2010,20963964,120,Machine system error Label Verification,644,11.631
12/19/2025,night,174056804644532,01-740568-04-00,1804,20963114,60,Barcode/datamatrix code quality NOK,488,11.685
4/9/2026,early,100814205283120,01-008142-05-10,1804,20963240,70,Final Test Radar NOK,635,20.528
4/8/2026,night,174057004189092,01-740570-04-00,1807,20963933,60,MES Error,640,17.266
2/4/2026,night,174282501448967,01-742825-01-00,1808,20963320,300,Solder paste inspection NOK,680,2.516
12/22/2025,EARLY,174057004216698,01-740570-04-00,1806,20963047,230,,602,
4/8/2026,late,174056904482590,01-740569-04-00,1804,20963569,250,Barcode/datamatrix code quality NOK,488,15.641
11/25/2025,night,174056804675006,01-740568-04-00,2483,20963578,40,Final Test Radar NOK,635,11.664
2/17/2026,late,174057004376502,01-740570-04-00,2513,20963100,220,MES Error,640,17.259
2/21/2026,late,100792205104493,01-007922-05-10,1808,20963685,30,Final Test Radar NOK,635,20.535
3/7/2026,early ,174282401991207,01-742824-01-10,1795,20963248,120,Electrical fault,25,15.17
3/7/2026,late,174137401314528,01-741374-01-10,1806,20963638,50,Miscellaneous Defects,129,15.649
4/21/2026,LATE,100814205314828,01-008142-05-10,1812,20963253,220,Electrical fault,25,20.482
11/13/2025,early,174057004228356,01-740570-04-00,2026,20963100,100,Machine system error test chamber,642,
2/26/2026,night ,174137401373820,01-741374-01-10,1792,20963623,110,Final Test Radar NOK,635,15.692
12/29/2025,night,174056704825928,01-740567-04-00,1802,20963887,80,Final Test Radar NOK,635,15.663
3/22/2026,early,174137401224218,01-741374-01-10,2026,20963623,30,Final Test Radar NOK,635,15.671
4/21/2026,Night,174137501805875,01-741375-01-00,1807,20963653,80,MES Error,640,15.861
11/16/2025,late,174137501989548,01-741375-01-00,2513,20963301,190,Miscellaneous Defects,129,15.857
11/3/2025,early,100792205420476,01-007922-05-10,1804,20963685,70,Connection Error,602,20.513
3/16/2026,late,174282401315889,01-742824-01-10,1794,20963304,180,,,15.197
3/31/2026,early,100792205571796,01-007922-05-10,1804,20963045,110,,,20.464
11/23/2025,early,100792205426147,01-007922-05-10,1802,20963066,300,Miscellaneous Defects,129,20.533
11/9/2025,early,174282601456589,01-742826-01-10,2513,20963537,90,MES Error,640,1.001
1/23/2026,late,174056704626584,01-740567-04-00,2483,20963653,250,Final Test Radar NOK,635,15.615
4/8/2026,early,174056704736032,01-740567-04-00,1804,20963119,40,Final Test Radar NOK,635,15.655
11/20/2025,night,100814205521326,01-008142-05-10,1792,20963304,20,Solder paste inspection NOK,680,20.452
11/11/2025,early,174056704967466,01-740567-04-00,1804,20963452,100,MES Error,640,15.709
1/14/2026,night,174282601950519,01-742826-01-10,1808,20963537,100,Final Test Radar NOK,635,0.927
3/26/2026,late,174056804352201,01-740568-04-00,2010,20963964,190,Automatical optical check NOK ,275,11.676
2/25/2026,night,174056904496009,01-740569-04-00,1806,20963050,190,Final Test Radar NOK,635,15.632
11/26/2025,night,174137401163746,01-741374-01-10,1807,20963623,190,MES Error,640,15.678
12/21/2025,early,174282401132591,01-742824-01-10,2026,20963248,230,Machine system error Label Verification,644,15.225
2/24/2026,early,174056804103521,01-740568-04-00,1795,20963114,50,Final Test Radar NOK,635,11.612
11/26/2025,late,174056704656639,01-740567-04-00,1812,20963119,70,Final Test Radar NOK,635,15.701
2/20/2026,late,174137401920595,01-741374-01-20,2010,20963452,20,X-Ray inspection (AXI) NOK,616,15.065
2/22/2026,early,174282501245893,01-742825-01-00,1804,20963320,120,Machine system error Label Verification,644,2.573
4/14/2026, late,174282601830838,01-742826-01-10,1804,20963109,40,Final Test Radar NOK,635,0.925
1/10/2026,night,100792205392930,01-007922-05-10,1806,20963183,220,MES Error,640,20.52
12/1/2025,early,174137401897178,01-741374-01-10,2512,20963623,60,Automatical optical check NOK,275,15.622
2/13/2026,night,174056904645300,01-740569-04-00,1802,20963674,240,Machine system error test chamber,642,15.71
4/4/2026,early,174056704137042,01-740567-04-00,1813,20963452,300,Final Test Radar NOK,635,15.616
4/10/2026,early,174137401479221,01-741374-01-20,2026,20963846,100,MES Error,640,15.103
12/14/2025,early,174056804222930,01-740568-04-00,1804,20963578,190,Miscellaneous Defects,129,11.67
12/24/2025,late,174056804103205,01-740568-04-00,2483,20963578,230,Process error,596,11.606
2/15/2026, late,174282601537789,01-742826-01-10,2010,20963109,250,Automatical optical check NOK,275,0.973
3/23/2026,early,100814205162099,01-008142-05-10,2483,20963797,60,Barcode/datamatrix code quality NOK,488,20.488
3/18/2026,late,174056804126905,01-740568-04-00,2513,20963964,250,Final Test Radar NOK,635,
11/12/2025,early,174137401237064,01-741374-01-20,1807,20963452,190,Final Test Radar NOK,635,15.119
4/14/2026,early,174282301189121,01-742823-01-00,1794,20963245,180,,,15.426
3/10/2026,late,174056904496131,01-740569-04-00,1804,20963741,20,Automatical optical check NOK,275,15.684
3/13/2026,early,100792205596925,01-007922-05-10,2010,20963045,220,,,20.514
11/17/2025,early ,174137501978302,01-741375-01-00,2513,20963301,220,Final Test Radar NOK,635,15.844
3/21/2026,night,174137501725185,01-741375-01-00,1795,20963243,30,Process error,596,15.836
3/1/2026,late,174137501281276,01-741375-01-00,1806,20963611,80,Press fit NOK,620,15.833
2/8/2026,early,174282601387211,01-742826-01-10,1795,20963537,230,Barcode/datamatrix code quality NOK,488,0.951
4/1/2026,late,174056804282573,01-740568-04-00,1802,20963774,180,X-Ray inspection (AXI) NOK,616,11.63
4/16/2026,early,174056904737517,01-740569-04-00,2513,20963674,90,Final Test Radar NOK,635,15.669
2/6/2026,late,100814205388820,01-008142-05-10,1807,20963797,20,Barcode/datamatrix code quality NOK,488,20.485
2/4/2026,early,174282301197573,01-742823-01-00,1813,20963767,90,Final Test Radar NOK,635,15.449
11/21/2025,night,174056904948684,01-740569-04-00,1795,20963674,20,Final Test Radar NOK,635,15.696
3/2/2026,Early,174137401972970,01-741374-01-10,1806,20963797,240,Final Test Radar NOK,635,15.61
3/20/2026,night,174056904386706,01-740569-04-00,2483,20963050,240,MES Error,640,15.634
1/14/2026,early,174137401729232,01-741374-01-20,1807,20963848,110,Cleaning process error,618,15.092
3/8/2026,night,174282601175604,01-742826-01-10,2010,20963050,100,Communication to PCBA failed,607,0.991
12/26/2025,late,174057004339052,01-740570-04-00,1812,20963933,20,Electrical fault,25,17.26
2/19/2026,early,174056904358114,01-740569-04-00,2513,20963674,50,Final Test Radar NOK,635,15.613
1/3/2026,late,100814205927527,01-008142-05-10,1794,20963253,240,Final Test Radar NOK,635,20.532
3/9/2026,night,174137501700005,01-741375-01-00,2513,20963611,240,Machine system error Label Verification,644,15.905
1/5/2026,night,174137501696289,01-741375-01-00,1794,20963304,100,Barcode/datamatrix code quality NOK,488,15.831
11/5/2025,night,174056704371330,01-740567-04-00,1807,20963452,40,Machine system error test chamber,642,15.695
11/9/2025,late,174137401632261,01-741374-01-20,1808,20963452,180,MES Error,640,15.098
1/7/2026,night,174056904128877,01-740569-04-00,1802,20963364,190,Final Test Radar NOK,635,15.667
1/8/2026,night,100814205348648,01-008142-05-10,1814,20963623,260,MES Error,640,20.454
